,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296320,,,, ,7,GLP,5.43,1.09,1.29,5.93,1.07,7,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296319,,,, ,7,GLP,6.98,1.09,1.29,7.63,1.37,9,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296318,,,, ,7,GLP,11.63,1.09,1.29,12.71,2.29,15,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296317,,,, ,7,GLP,15.50,1.09,1.29,16.95,3.05,20,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296316,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296315,,,, ,5,.DieselPro B5 S50 UV,5.18,9.82,11.59,50.85,9.15,60,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296314,,,, ,7,GLP,7.75,1.09,1.29,8.47,1.53,10,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296313,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296312,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296311,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296310,,,, ,7,GLP,6.20,1.09,1.29,6.78,1.22,8,1,,,,,,GLL
,23-03-2020,2020-03-23 00:00:00 -0500,1,99,B002,296309,,,, ,7,GLP,3.88,1.09,1.29,4.24,0.76,5,1,,,,,,GLL
