,"30-09-2019",,,,"BB06",7596,,,,,5,"DIESEL B5 S50",5.348,11.093220339,13.09,59.3220338983,10.6779661017,70,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7597,,,,,5,"DIESEL B5 S50",0.626,11.093220339,13.09,6.9491525424,1.2508474576,8.2,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7598,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7599,,,,,2,"GAS 90",7.042,12.0338983051,14.2,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7600,,,,,2,"GAS 90",2.394,12.0338983051,14.2,28.813559322,5.186440678,34,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7601,,,,,2,"GAS 90",5.458,12.0338983051,14.2,65.6779661017,11.8220338983,77.5,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7602,,,,,2,"GAS 90",10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7603,,,,,2,"GAS 90",10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7604,,,,,5,"DIESEL B5 S50",3.002,11.093220339,13.09,33.3050847458,5.9949152542,39.3,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7605,,,,,2,"GAS 90",1.859,12.0338983051,14.2,22.3728813559,4.0271186441,26.4,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7606,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7607,,,,,5,"DIESEL B5 S50",3.82,11.093220339,13.09,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7608,,,,,5,"DIESEL B5 S50",7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7609,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7610,,,,,2,"GAS 90",2.254,12.0338983051,14.2,27.1186440678,4.8813559322,32,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7611,,,,,2,"GAS 90",1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7612,,,,,2,"GAS 90",3.521,12.0338983051,14.2,42.3728813559,7.6271186441,50,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7613,,,,,2,"GAS 90",1.761,12.0338983051,14.2,21.186440678,3.813559322,25,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7614,,,,,5,"DIESEL B5 S50",7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7615,,,,,2,"GAS 90",1.408,12.0338983051,14.2,16.9491525424,3.0508474576,20,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7616,,,,,5,"DIESEL B5 S50",7.639,11.093220339,13.09,84.7457627119,15.2542372881,100,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7617,,,,,2,"GAS 90",10.563,12.0338983051,14.2,127.1186440678,22.8813559322,150,,,,,,,"GLL"
,"30-09-2019",,,,"BB06",7618,,,,,2,"GAS 90",8.451,12.0338983051,14.2,101.6949152542,18.3050847458,120,,,,,,,"GLL"
